,race,year,stage,distance,vert_meters,profile_score,startlist_qual,time_gap
159,tour-de-france,2007,13,54.0,533.0,26.0,1612.0,"[74.1, 99.1, 104.1, 134.2, 136.2, 138.2, 158.2, 159.2, 162.2, 175.2, 176.2, 0, 189.3, 192.3, 193.3]"
160,tour-de-france,2007,14,197.0,4370.0,371.0,1612.0,"[0, 37.0, 40.0, 53.0, 112.1, 0, 143.2, 0, 186.3, 0, 0, 225.3, 0, 0, 0]"
161,tour-de-france,2007,15,196.0,5445.0,369.0,1612.0,"[51.0, 0, 58.0, 134.2, 203.3, 265.4, 0, 316.5, 331.5, 0, 347.5, 387.6, 0, 0, 0]"
162,tour-de-france,2007,16,218.5,6031.0,453.0,1612.0,"[26.0, 35.0, 43.0, 85.1, 112.1, 114.1, 132.2, 147.2, 0, 191.3, 217.3, 282.4, 332.5, 362.6, 366.6]"
163,tour-de-france,2007,17,188.5,1734.0,44.0,1612.0,"[0, 0, 0, 161.2, 163.2, 200.3, 0, 577.9, 0, 0, 0, 0, 579.9, 0, 0]"
164,tour-de-france,2007,18,211.0,1938.0,32.0,1612.0,"[1.0, 0, 0, 514.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 517.8]"
165,tour-de-france,2007,19,55.5,480.0,14.0,1612.0,"[51.0, 116.1, 121.2, 138.2, 147.2, 153.2, 156.2, 168.2, 170.2, 175.2, 0, 180.3, 197.3, 0, 204.3]"
166,tour-de-france,2007,20,146.0,796.0,10.0,1612.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
167,tour-de-france,2007,21,,,,,
168,tour-de-france,2008,1,197.5,2324.0,51.0,1520.0,"[1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.0, 0, 0]"
169,tour-de-france,2008,2,164.5,1888.0,50.0,1520.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
170,tour-de-france,2008,3,208.0,1507.0,13.0,1520.0,"[0, 0, 14.0, 123.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
171,tour-de-france,2008,4,29.5,338.0,9.0,1520.0,"[18.0, 0, 27.0, 33.0, 34.0, 35.0, 37.0, 41.0, 47.0, 0, 50.0, 68.1, 70.1, 78.1, 84.1]"
172,tour-de-france,2008,5,232.0,1299.0,10.0,1520.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
173,tour-de-france,2008,6,195.5,3280.0,167.0,1520.0,"[1.0, 0, 4.0, 0, 7.0, 0, 0, 0, 0, 12.0, 0, 15.0, 19.0, 23.0, 0]"
174,tour-de-france,2008,7,159.0,2431.0,119.0,1520.0,"[6.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
175,tour-de-france,2008,8,172.5,1892.0,48.0,1520.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
176,tour-de-france,2008,9,224.0,3778.0,217.0,1520.0,"[64.1, 77.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
177,tour-de-france,2008,10,156.0,3794.0,346.0,1520.0,"[0, 28.0, 66.1, 125.2, 137.2, 0, 0, 0, 0, 147.2, 169.2, 220.3, 238.3, 259.4, 322.5]"
178,tour-de-france,2008,11,167.5,2863.0,148.0,1520.0,"[0, 0, 2.0, 11.0, 14.0, 0, 0, 0, 0, 0, 29.0, 1351.4, 0, 0, 0]"
179,tour-de-france,2008,12,168.5,1197.0,12.0,1520.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
180,tour-de-france,2008,13,182.0,1405.0,19.0,1520.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
181,tour-de-france,2008,14,194.5,1726.0,47.0,1520.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
182,tour-de-france,2008,15,183.0,3739.0,237.0,1520.0,"[3.0, 10.0, 55.0, 243.4, 0, 252.4, 263.4, 281.4, 283.4, 286.4, 290.4, 0, 298.4, 334.5, 342.5]"
183,tour-de-france,2008,16,157.0,4174.0,259.0,1520.0,"[0, 0, 3.0, 24.0, 0, 0, 63.1, 88.1, 0, 0, 0, 0, 0, 0, 0]"
184,tour-de-france,2008,17,210.5,5405.0,389.0,1520.0,"[123.2, 0, 133.2, 0, 135.2, 0, 0, 0, 0, 191.3, 216.3, 230.3, 297.4, 316.5, 325.5]"
185,tour-de-france,2008,18,196.5,1905.0,75.0,1520.0,"[0, 213.3, 0, 215.3, 399.6, 0, 0, 0, 0, 410.6, 0, 0, 0, 0, 0]"
186,tour-de-france,2008,19,165.5,1814.0,43.0,1520.0,"[0, 73.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
187,tour-de-france,2008,20,53.0,408.0,14.0,1520.0,"[21.0, 61.1, 65.1, 97.1, 115.1, 125.2, 139.2, 371.6, 148.2, 149.2, 154.2, 156.2, 174.2, 178.2, 180.3]"
188,tour-de-france,2008,21,143.0,807.0,8.0,1520.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
189,tour-de-france,2009,1,15.5,316.0,40.0,1557.0,"[18.0, 19.0, 22.0, 23.0, 30.0, 32.0, 33.0, 37.0, 40.0, 41.0, 44.0, 47.0, 48.0, 51.0, 56.0]"
190,tour-de-france,2009,2,187.0,2387.0,49.0,1557.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
191,tour-de-france,2009,3,196.5,987.0,13.0,1557.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
192,tour-de-france,2009,4,39.0,430.0,15.0,1557.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 2764.7, nan, nan, nan, nan, nan]"
193,tour-de-france,2009,5,196.5,1014.0,8.0,1557.0,"[7.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
194,tour-de-france,2009,6,181.5,2227.0,63.0,1557.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
195,tour-de-france,2009,7,224.0,4910.0,253.0,1557.0,"[5.0, 25.0, 26.0, 45.0, 65.1, 152.2, 194.3, 206.3, 227.3, 0, 0, 0, 0, 0, 0]"
196,tour-de-france,2009,8,176.5,3582.0,170.0,1557.0,"[0, 0, 3.0, 114.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
197,tour-de-france,2009,9,160.5,2915.0,110.0,1557.0,"[0, 34.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
198,tour-de-france,2009,10,194.5,2076.0,28.0,1557.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
199,tour-de-france,2009,11,192.0,1535.0,25.0,1557.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
200,tour-de-france,2009,12,211.5,2340.0,50.0,1557.0,"[48.0, 0, 0, 0, 0, 93.1, 358.5, 0, 0, 0, 0, 0, 0, 0, 0]"
201,tour-de-france,2009,13,200.0,3019.0,139.0,1557.0,"[251.4, 373.6, 391.6, 403.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
202,tour-de-france,2009,14,199.0,1709.0,40.0,1557.0,"[16.0, 0, 0, 0, 0, 0, 0, 0, 22.0, 26.0, 221.3, 336.5, 0, 0, 0]"
203,tour-de-france,2009,15,207.5,3659.0,196.0,1557.0,"[43.0, 63.1, 66.1, 0, 0, 86.1, 89.1, 95.1, 115.1, 126.2, 133.2, 0, 143.2, 152.2, 153.2]"
204,tour-de-france,2009,16,159.0,3895.0,181.0,1557.0,"[6.0, 0, 0, 0, 0, 11.0, 0, 59.0, 0, 0, 0, 0, 0, 0, 0]"
205,tour-de-france,2009,17,169.5,4781.0,343.0,1557.0,"[0, 0, 138.2, 0, 147.2, 187.3, 249.4, 0, 370.6, 0, 372.6, 0, 0, 0, 0]"
206,tour-de-france,2009,18,40.5,344.0,27.0,1557.0,"[3.0, 15.0, 33.0, 41.0, 43.0, 44.0, 45.0, 54.0, 62.1, 64.1, 74.1, 79.1, 80.1, 88.1, 90.1]"
207,tour-de-france,2009,19,178.0,1891.0,63.0,1557.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0, 0, 0, 0]"
208,tour-de-france,2009,20,167.0,3767.0,343.0,1557.0,"[3.0, 38.0, 0, 41.0, 43.0, 46.0, 56.0, 58.0, 63.1, 99.1, 102.1, 107.1, 116.1, 146.2, 154.2]"
209,tour-de-france,2009,21,164.0,521.0,1.0,1557.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
210,tour-de-france,2010,1,223.5,420.0,0.0,1685.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
211,tour-de-france,2010,2,201.0,2708.0,98.0,1685.0,"[236.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
212,tour-de-france,2010,3,213.0,1168.0,7.0,1685.0,"[0, 0, 0, 0, 0, 53.0, 0, 0, 0, 0, 0, 73.1, 106.1, 0, 0]"
213,tour-de-france,2010,4,153.5,1107.0,7.0,1685.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
214,tour-de-france,2010,5,187.5,1374.0,19.0,1685.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
215,tour-de-france,2010,6,227.5,2345.0,44.0,1685.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0, 0]"
216,tour-de-france,2010,7,165.5,3446.0,211.0,1685.0,"[57.0, 87.1, 100.1, 0, 0, 107.1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
217,tour-de-france,2010,8,189.0,3636.0,297.0,1685.0,"[0, 10.0, 0, 0, 0, 0, 0, 0, 0, 0, 20.0, 39.0, 74.1, 0, 0]"
218,tour-de-france,2010,9,204.5,5144.0,264.0,1685.0,"[0, 0, 2.0, 0, 0, 0, 52.0, 127.2, 0, 0, 0, 130.2, 170.2, 0, 0]"
219,tour-de-france,2010,10,179.0,3187.0,162.0,1685.0,"[0, 89.1, 0, 93.1, 200.3, 1301.2, 1351.3, 1031.4, 0, 0, 0, 0, 0, 0, 0]"
220,tour-de-france,2010,11,184.5,1264.0,21.0,1685.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
221,tour-de-france,2010,12,210.5,3485.0,143.0,1685.0,"[0, 4.0, 10.0, 0, 0, 0, 0, 15.0, 0, 17.0, 31.0, 0, 0, 0, 0]"
222,tour-de-france,2010,13,196.0,2163.0,60.0,1685.0,"[13.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
223,tour-de-france,2010,14,184.5,3796.0,324.0,1685.0,"[54.0, 0, 68.1, 0, 0, 0, 0, 109.1, 0, 113.1, 120.2, 0, 122.2, 0, 136.2]"
224,tour-de-france,2010,15,187.5,3542.0,237.0,1685.0,"[80.1, 0, 170.2, 0, 0, 0, 0, 0, 0, 0, 209.3, 0, 0, 235.3, 0]"
225,tour-de-france,2010,16,199.5,4721.0,202.0,1685.0,"[0, 0, 0, 0, 0, 0, 0, 28.0, 405.6, 0, 0, 0, 0, 0, 0]"
226,tour-de-france,2010,17,174.0,4681.0,410.0,1685.0,"[0, 78.1, 87.1, 92.1, 100.1, 0, 105.1, 108.1, 134.2, 180.3, 206.3, 210.3, 215.3, 224.3, 238.3]"
227,tour-de-france,2010,18,198.0,1056.0,9.0,1685.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
228,tour-de-france,2010,19,52.0,167.0,0.0,1685.0,"[17.0, 108.1, 154.2, 180.3, 183.3, 190.3, 201.3, 213.3, 218.3, 231.3, 240.4, 246.4, 254.4, 255.4, 0]"
229,tour-de-france,2010,20,102.5,481.0,6.0,1685.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
230,tour-de-france,2010,21,,,,,
231,tour-de-france,2011,1,191.5,1286.0,35.0,1713.0,"[3.0, 6.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
232,tour-de-france,2011,2,23.0,188.0,0.0,1713.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 1445.2, nan, nan, nan, nan, nan]"
233,tour-de-france,2011,3,198.0,1066.0,11.0,1713.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
234,tour-de-france,2011,4,172.5,2250.0,83.0,1713.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 6.0, 0, 0, 8.0, 0, 0]"
235,tour-de-france,2011,5,164.5,1652.0,39.0,1713.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
236,tour-de-france,2011,6,226.5,2373.0,52.0,1713.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
237,tour-de-france,2011,7,215.0,1304.0,6.0,1713.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
238,tour-de-france,2011,8,190.0,3019.0,130.0,1713.0,"[12.0, 15.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
239,tour-de-france,2011,9,208.0,3975.0,160.0,1713.0,"[5.0, 13.0, 239.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
240,tour-de-france,2011,10,161.0,1933.0,77.0,1713.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
241,tour-de-france,2011,11,168.5,1695.0,42.0,1713.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
242,tour-de-france,2011,12,211.0,4563.0,399.0,1713.0,"[7.0, 10.0, 30.0, 0, 0, 35.0, 43.0, 50.0, 0, 63.1, 79.1, 85.1, 0, 116.1, 0]"
243,tour-de-france,2011,13,152.5,2605.0,148.0,1713.0,"[10.0, 26.0, 300.5, 302.5, 303.5, 308.5, 316.5, 0, 408.6, 411.6, 457.7, 0, 0, 0, 0]"
244,tour-de-france,2011,14,168.5,5420.0,462.0,1713.0,"[21.0, 46.0, 48.0, 0, 0, 0, 0, 0, 0, 0, 87.1, 119.1, 0, 143.2, 158.2]"
245,tour-de-france,2011,15,192.5,1464.0,25.0,1713.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
246,tour-de-france,2011,16,162.5,2372.0,90.0,1713.0,"[0, 2.0, 38.0, 52.0, 85.1, 0, 115.1, 0, 118.1, 263.4, 266.4, 0, 284.4, 0, 0]"
247,tour-de-france,2011,17,179.0,3193.0,170.0,1713.0,"[40.0, 50.0, 0, 0, 70.1, 0, 0, 75.1, 140.2, 0, 157.2, 215.3, 240.4, 0, 0]"
248,tour-de-france,2011,18,189.0,5268.0,329.0,1713.0,"[127.2, 135.2, 138.2, 141.2, 147.2, 153.2, 202.3, 205.3, 211.3, 215.3, 218.3, 224.3, 230.3, 0, 235.3]"
249,tour-de-france,2011,19,109.5,3571.0,368.0,1713.0,"[14.0, 23.0, 57.0, 0, 0, 0, 0, 0, 75.1, 0, 87.1, 126.2, 0, 0, 0]"
250,tour-de-france,2011,20,42.5,709.0,53.0,1713.0,"[7.0, 66.1, 89.1, 90.1, 93.1, 97.1, 102.1, 123.2, 0, 128.2, 130.2, 134.2, 156.2, 0, 158.2]"
251,tour-de-france,2011,21,95.0,436.0,2.0,1713.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
252,tour-de-france,2012,1,198.0,2680.0,66.0,1703.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
253,tour-de-france,2012,2,207.5,1509.0,18.0,1703.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
254,tour-de-france,2012,3,197.0,1551.0,86.0,1703.0,"[1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
255,tour-de-france,2012,4,214.5,1698.0,25.0,1703.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
256,tour-de-france,2012,5,196.5,1250.0,11.0,1703.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
257,tour-de-france,2012,6,205.0,1535.0,16.0,1703.0,"[0, 0, 0, 0, 0, 0, 0, 0, 4.0, 0, 0, 0, 0, 0, 0]"
258,tour-de-france,2012,7,199.0,2736.0,168.0,1703.0,"[2.0, 0, 7.0, 19.0, 44.0, 46.0, 0, 50.0, 56.0, 66.1, 69.1, 74.1, 84.1, 0, 91.1]"
259,tour-de-france,2012,8,157.5,3072.0,179.0,1703.0,"[26.0, 0, 0, 0, 0, 0, 0, 0, 30.0, 0, 47.0, 85.1, 0, 0, 0]"
260,tour-de-france,2012,9,41.5,499.0,35.0,1703.0,"[35.0, 57.0, 66.1, 84.1, 103.1, 119.1, 127.2, 128.2, 129.2, 135.2, 136.2, 140.2, 142.2, 146.2, 164.2]"
261,tour-de-france,2012,10,194.5,3350.0,208.0,1703.0,"[3.0, 7.0, 23.0, 30.0, 164.2, 0, 0, 0, 172.2, 196.3, 0, 0, 0, 0, 0]"
262,tour-de-france,2012,11,148.0,4987.0,387.0,1703.0,"[55.0, 0, 57.0, 0, 0, 68.1, 118.1, 133.2, 143.2, 0, 0, 233.3, 0, 0, 0]"
263,tour-de-france,2012,12,226.0,3399.0,126.0,1703.0,"[0, 5.0, 0, 0, 473.7, 0, 474.7, 0, 0, 0, 0, 0, 0, 0, 0]"
264,tour-de-france,2012,13,217.0,1795.0,50.0,1703.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
265,tour-de-france,2012,14,191.0,3284.0,206.0,1703.0,"[47.0, 0, 0, 0, 171.2, 0, 229.3, 291.4, 293.4, 1371.4, 1231.8, 0, 0, 0, 0]"
266,tour-de-france,2012,15,158.5,2173.0,71.0,1703.0,"[0, 12.0, 0, 21.0, 68.1, 1161.1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
267,tour-de-france,2012,16,197.0,5291.0,293.0,1703.0,"[100.1, 202.3, 0, 238.3, 258.4, 368.6, 0, 0, 371.6, 429.7, 0, 0, 487.8, 0, 0]"
268,tour-de-france,2012,17,143.5,4383.0,400.0,1703.0,"[19.0, 0, 22.0, 26.0, 0, 37.0, 54.0, 62.1, 71.1, 74.1, 90.1, 99.1, 106.1, 115.1, 130.2]"
269,tour-de-france,2012,18,222.5,2146.0,55.0,1703.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0, 0]"
270,tour-de-france,2012,19,53.5,249.0,2.0,1703.0,"[76.1, 110.1, 122.2, 145.2, 148.2, 154.2, 166.2, 170.2, 185.3, 192.3, 200.3, 204.3, 207.3, 214.3, 218.3]"
271,tour-de-france,2012,20,120.0,699.0,7.0,1703.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0]"
272,tour-de-france,2012,21,,,,,
273,tour-de-france,2013,1,213.0,1529.0,13.0,1690.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
274,tour-de-france,2013,2,156.0,2373.0,95.0,1690.0,"[1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
275,tour-de-france,2013,3,145.5,2426.0,109.0,1690.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
276,tour-de-france,2013,4,25.0,48.0,0.0,1690.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 1505.7, nan, nan, nan, nan, nan]"
277,tour-de-france,2013,5,228.5,2775.0,68.0,1690.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
278,tour-de-france,2013,6,176.5,837.0,8.0,1690.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
279,tour-de-france,2013,7,205.5,2675.0,66.0,1690.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
280,tour-de-france,2013,8,195.0,3839.0,345.0,1690.0,"[51.0, 68.1, 70.1, 76.1, 94.1, 105.1, 0, 0, 0, 126.2, 148.2, 0, 154.2, 0, 0]"
281,tour-de-france,2013,9,168.5,4411.0,252.0,1690.0,"[0, 20.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
282,tour-de-france,2013,10,197.0,1762.0,25.0,1690.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
283,tour-de-france,2013,11,33.0,283.0,6.0,1690.0,"[12.0, 61.1, 81.1, 91.1, 95.1, 97.1, 103.1, 105.1, 112.1, 125.2, 128.2, 132.2, 135.2, 0, 138.2]"
284,tour-de-france,2013,12,218.0,1425.0,10.0,1690.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
285,tour-de-france,2013,13,173.0,1036.0,7.0,1690.0,"[0, 0, 0, 0, 0, 0, 0, 6.0, 9.0, 11.0, 17.0, 19.0, 53.0, 69.1, 0]"
286,tour-de-france,2013,14,191.0,2158.0,60.0,1690.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.0, 0, 46.0, 95.1]"
287,tour-de-france,2013,15,242.5,4146.0,342.0,1690.0,"[29.0, 83.1, 0, 100.1, 0, 103.1, 106.1, 113.1, 128.2, 132.2, 146.2, 152.2, 156.2, 169.2, 186.3]"
288,tour-de-france,2013,16,168.0,3073.0,123.0,1690.0,"[42.0, 0, 0, 0, 60.1, 61.1, 64.1, 0, 0, 0, 0, 0, 0, 69.1, 86.1]"
289,tour-de-france,2013,17,32.0,928.0,104.0,1690.0,"[9.0, 10.0, 23.0, 30.0, 71.1, 93.1, 94.1, 101.1, 111.1, 129.2, 137.2, 145.2, 0, 147.2, 149.2]"
290,tour-de-france,2013,18,172.5,4789.0,417.0,1690.0,"[59.0, 87.1, 132.2, 135.2, 198.3, 0, 202.3, 255.4, 0, 0, 271.4, 285.4, 289.4, 318.5, 340.5]"
291,tour-de-france,2013,19,204.5,5567.0,369.0,1690.0,"[48.0, 104.1, 112.1, 115.1, 118.1, 123.2, 125.2, 136.2, 164.2, 166.2, 168.2, 236.3, 292.4, 401.6, 0]"
292,tour-de-france,2013,20,125.0,3909.0,353.0,1690.0,"[18.0, 29.0, 102.1, 137.2, 147.2, 148.2, 168.2, 175.2, 0, 181.3, 202.3, 204.3, 0, 231.3, 236.3]"
293,tour-de-france,2013,21,118.0,766.0,8.0,1690.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0, 0, 0]"
294,tour-de-france,2014,1,190.5,2092.0,50.0,1612.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
295,tour-de-france,2014,2,201.0,3347.0,160.0,1612.0,"[2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
296,tour-de-france,2014,3,155.0,834.0,4.0,1612.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
297,tour-de-france,2014,4,163.5,1118.0,21.0,1612.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
298,tour-de-france,2014,5,155.5,475.0,0.0,1612.0,"[19.0, 0, 61.1, 0, 0, 67.1, 69.1, 81.1, 105.1, 122.2, 0, 0, 0, 0, 0]"
299,tour-de-france,2014,6,194.0,1422.0,23.0,1612.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
300,tour-de-france,2014,7,234.5,2076.0,55.0,1612.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
301,tour-de-france,2014,8,161.0,1872.0,150.0,1612.0,"[137.2, 140.2, 144.2, 148.2, 0, 156.2, 160.2, 168.2, 174.2, 175.2, 181.3, 0, 208.3, 213.3, 0]"
302,tour-de-france,2014,9,170.0,3373.0,137.0,1612.0,"[165.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
303,tour-de-france,2014,10,161.5,3906.0,303.0,1612.0,"[15.0, 20.0, 0, 22.0, 0, 25.0, 50.0, 52.0, 54.0, 64.1, 66.1, 0, 68.1, 0, 0]"
304,tour-de-france,2014,11,187.5,2711.0,128.0,1612.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
305,tour-de-france,2014,12,185.5,2530.0,64.0,1612.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
306,tour-de-france,2014,13,197.5,3865.0,363.0,1612.0,"[10.0, 11.0, 50.0, 53.0, 83.1, 0, 96.1, 129.2, 0, 0, 0, 0, 181.3, 0, 187.3]"
307,tour-de-france,2014,14,177.0,4838.0,344.0,1612.0,"[24.0, 26.0, 50.0, 0, 54.0, 61.1, 67.1, 80.1, 84.1, 0, 0, 138.2, 154.2, 157.2, 160.2]"
308,tour-de-france,2014,15,222.0,1675.0,20.0,1612.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
309,tour-de-france,2014,16,237.5,4047.0,247.0,1612.0,"[9.0, 0, 0, 0, 13.0, 36.0, 50.0, 131.2, 0, 213.3, 225.3, 287.4, 0, 494.8, 512.8]"
310,tour-de-france,2014,17,124.5,3810.0,410.0,1612.0,"[29.0, 46.0, 0, 49.0, 52.0, 72.1, 0, 85.1, 95.1, 100.1, 0, 0, 110.1, 0, 121.2]"
311,tour-de-france,2014,18,145.5,3748.0,336.0,1612.0,"[70.1, 72.1, 75.1, 0, 113.1, 117.1, 0, 119.1, 0, 0, 210.3, 0, 0, 264.4, 268.4]"
312,tour-de-france,2014,19,208.5,1659.0,43.0,1612.0,"[7.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
313,tour-de-france,2014,20,54.0,611.0,21.0,1612.0,"[99.1, 107.1, 118.1, 122.2, 128.2, 147.2, 156.2, 159.2, 178.2, 181.3, 192.3, 0, 193.3, 203.3, 204.3]"
314,tour-de-france,2014,21,137.5,805.0,6.0,1612.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
315,tour-de-france,2015,1,13.800000190734863,28.0,0.0,1812.0,"[5.0, 6.0, 8.0, 15.0, 23.0, 0, 29.0, 30.0, 32.0, 33.0, 0, 36.0, 37.0, 38.0, 0]"
316,tour-de-france,2015,2,166.0,241.0,0.0,1812.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0, 0, 0, 0, 0, 0]"
