race,year,stage,distance,vertical meters,profile score,startlist quality,time gap
tour-de-france,2023,6,144.9,3894.0,310.0,1584.0,24.0
tour-de-france,2023,7,169.9,808.0,7.0,1584.0,0
tour-de-france,2023,8,200.7,1996.0,61.0,1584.0,0
tour-de-france,2023,9,182.4,3441.0,273.0,1584.0,28.0
tour-de-france,2023,10,167.2,3151.0,118.0,1584.0,0
tour-de-france,2023,11,179.3,1873.0,34.0,1584.0,0
tour-de-france,2023,12,168.8,3120.0,147.0,1584.0,58.0
tour-de-france,2023,13,137.8,2413.0,260.0,1584.0,47.0
tour-de-france,2023,14,151.8,4281.0,308.0,1584.0,5.0
tour-de-france,2023,15,179.0,4483.0,335.0,1584.0,128.2
tour-de-france,2023,16,22.4,636.0,109.0,1584.0,98.1
tour-de-france,2023,17,165.7,5399.0,445.0,1584.0,34.0
tour-de-france,2023,18,184.9,1216.0,18.0,1584.0,0
tour-de-france,2023,19,172.8,1934.0,50.0,1584.0,0
tour-de-france,2023,20,133.5,3471.0,303.0,1584.0,0
tour-de-france,2023,21,115.1,577.0,14.0,1584.0,0
