race,year,stage,distance,vertical meters,profile score,startlist quality,time gap
vuelta-a-espana,2012,11,39.4,738.0,55.0,852.0,17.0
vuelta-a-espana,2012,12,184.6,2589.0,101.0,852.0,8.0
vuelta-a-espana,2012,13,172.7,2443.0,89.0,852.0,4.0
vuelta-a-espana,2012,14,152.0,3951.0,354.0,852.0,5.0
vuelta-a-espana,2012,15,186.7,3549.0,305.0,852.0,122.2
vuelta-a-espana,2012,16,185.0,5159.0,438.0,852.0,7.0
vuelta-a-espana,2012,17,187.3,3834.0,208.0,852.0,6.0
vuelta-a-espana,2012,18,186.4,1082.0,19.0,852.0,0
vuelta-a-espana,2012,19,178.4,1719.0,66.0,852.0,0
vuelta-a-espana,2012,20,169.5,4291.0,337.0,852.0,17.0
vuelta-a-espana,2012,21,111.9,751.0,7.0,852.0,0
vuelta-a-espana,2013,1,27.4,291.0,11.0,1128.0,Error
vuelta-a-espana,2013,2,177.7,2317.0,132.0,1128.0,2.0
vuelta-a-espana,2013,3,184.8,1878.0,70.0,1128.0,3.0
vuelta-a-espana,2013,4,189.0,2799.0,107.0,1128.0,0
vuelta-a-espana,2013,5,174.3,3200.0,113.0,1128.0,0
vuelta-a-espana,2013,6,175.0,1620.0,37.0,1128.0,0
vuelta-a-espana,2013,7,205.9,1779.0,28.0,1128.0,0
vuelta-a-espana,2013,8,166.6,2680.0,213.0,1128.0,1.0
vuelta-a-espana,2013,9,163.7,2677.0,123.0,1128.0,4.0
vuelta-a-espana,2013,10,178.0,3755.0,357.0,1128.0,48.0
vuelta-a-espana,2013,11,38.8,687.0,47.0,1128.0,37.0
vuelta-a-espana,2013,12,164.2,1765.0,31.0,1128.0,0
vuelta-a-espana,2013,13,169.0,2392.0,106.0,1128.0,7.0
vuelta-a-espana,2013,14,155.7,3340.0,273.0,1128.0,233.3
vuelta-a-espana,2013,15,224.9,5278.0,407.0,1128.0,183.3
vuelta-a-espana,2013,16,146.8,3220.0,211.0,1128.0,0
vuelta-a-espana,2013,17,189.0,2080.0,50.0,1128.0,0
vuelta-a-espana,2013,18,186.5,3879.0,326.0,1128.0,28.0
vuelta-a-espana,2013,19,181.0,3052.0,190.0,1128.0,11.0
vuelta-a-espana,2013,20,142.2,3728.0,439.0,1128.0,26.0
vuelta-a-espana,2013,21,109.6,741.0,7.0,1128.0,0
vuelta-a-espana,2014,1,12.6,96.0,0.0,1175.0,Error
vuelta-a-espana,2014,2,174.4,1308.0,17.0,1175.0,0
vuelta-a-espana,2014,3,197.8,2917.0,107.0,1175.0,0
vuelta-a-espana,2014,4,164.7,1474.0,81.0,1175.0,0
vuelta-a-espana,2014,5,180.0,2149.0,72.0,1175.0,0
vuelta-a-espana,2014,6,167.1,2977.0,175.0,1175.0,0
vuelta-a-espana,2014,7,169.0,2744.0,126.0,1175.0,94.1
vuelta-a-espana,2014,8,207.0,1663.0,14.0,1175.0,0
vuelta-a-espana,2014,9,185.0,3080.0,203.0,1175.0,45.0
vuelta-a-espana,2014,10,36.7,444.0,34.0,1175.0,15.0
vuelta-a-espana,2014,11,153.4,2432.0,211.0,1175.0,6.0
vuelta-a-espana,2014,12,166.4,1070.0,11.0,1175.0,0
vuelta-a-espana,2014,13,188.7,3236.0,207.0,1175.0,2.0
vuelta-a-espana,2014,14,200.8,4198.0,228.0,1175.0,10.0
vuelta-a-espana,2014,15,152.2,2976.0,287.0,1175.0,5.0
vuelta-a-espana,2014,16,160.5,4908.0,434.0,1175.0,15.0
vuelta-a-espana,2014,17,190.7,2761.0,94.0,1175.0,0
vuelta-a-espana,2014,18,157.0,2384.0,172.0,1175.0,1.0
vuelta-a-espana,2014,19,180.5,2319.0,122.0,1175.0,5.0
vuelta-a-espana,2014,20,185.7,4447.0,395.0,1175.0,16.0
vuelta-a-espana,2014,21,9.7,121.0,9.0,1175.0,8.0
vuelta-a-espana,2015,1,7.4,17.0,0.0,1115.0,Error
vuelta-a-espana,2015,2,158.7,2597.0,147.0,1115.0,1.0
vuelta-a-espana,2015,3,158.4,2613.0,104.0,1115.0,0
vuelta-a-espana,2015,4,209.6,2141.0,83.0,1115.0,0
vuelta-a-espana,2015,5,167.3,816.0,9.0,1115.0,0
vuelta-a-espana,2015,6,200.3,2908.0,112.0,1115.0,5.0
vuelta-a-espana,2015,7,191.1,3318.0,204.0,1115.0,9.0
vuelta-a-espana,2015,8,182.5,1386.0,83.0,1115.0,0
vuelta-a-espana,2015,9,168.3,2044.0,139.0,1115.0,2.0
vuelta-a-espana,2015,10,146.6,1520.0,63.0,1115.0,0
vuelta-a-espana,2015,11,138.0,5421.0,515.0,1115.0,82.1
vuelta-a-espana,2015,12,173.0,2174.0,62.0,1115.0,0
vuelta-a-espana,2015,13,178.0,2673.0,78.0,1115.0,60.1
vuelta-a-espana,2015,14,215.0,3941.0,243.0,1115.0,21.0
vuelta-a-espana,2015,15,175.8,3740.0,309.0,1115.0,12.0
vuelta-a-espana,2015,16,185.0,5207.0,484.0,1115.0,70.1
vuelta-a-espana,2015,17,38.7,328.0,17.0,1115.0,64.1
vuelta-a-espana,2015,18,204.0,3218.0,142.0,1115.0,0
vuelta-a-espana,2015,19,185.8,2331.0,85.0,1115.0,40.0
vuelta-a-espana,2015,20,175.8,3812.0,187.0,1115.0,67.1
vuelta-a-espana,2015,21,98.8,726.0,6.0,1115.0,0
vuelta-a-espana,2016,1,27.8,362.0,14.0,821.0,Error
vuelta-a-espana,2016,2,160.8,2168.0,69.0,821.0,0
vuelta-a-espana,2016,3,176.4,2983.0,177.0,821.0,21.0
vuelta-a-espana,2016,4,163.5,3196.0,180.0,821.0,15.0
vuelta-a-espana,2016,5,171.3,2467.0,73.0,821.0,0
vuelta-a-espana,2016,6,163.2,2824.0,159.0,821.0,20.0
vuelta-a-espana,2016,7,158.5,2616.0,104.0,821.0,0
vuelta-a-espana,2016,8,181.5,1279.0,119.0,821.0,10.0
vuelta-a-espana,2016,9,164.5,2780.0,193.0,821.0,27.0
vuelta-a-espana,2016,10,188.7,3899.0,319.0,821.0,24.0
vuelta-a-espana,2016,11,168.6,2351.0,160.0,821.0,0
vuelta-a-espana,2016,12,193.2,2996.0,143.0,821.0,0
vuelta-a-espana,2016,13,213.4,3716.0,160.0,821.0,55.0
vuelta-a-espana,2016,14,196.0,5575.0,419.0,821.0,7.0
vuelta-a-espana,2016,15,118.5,3877.0,334.0,821.0,3.0
vuelta-a-espana,2016,16,156.4,1514.0,24.0,821.0,0
vuelta-a-espana,2016,17,177.5,3460.0,229.0,821.0,6.0
vuelta-a-espana,2016,18,200.6,2550.0,49.0,821.0,0
vuelta-a-espana,2016,19,37.0,446.0,19.0,821.0,44.0
vuelta-a-espana,2016,20,193.2,5036.0,349.0,821.0,2.0
vuelta-a-espana,2016,21,104.1,847.0,10.0,821.0,0
vuelta-a-espana,2017,1,13.7,122.0,1.0,899.0,Error
vuelta-a-espana,2017,2,203.4,588.0,5.0,899.0,0
vuelta-a-espana,2017,3,158.5,3623.0,244.0,899.0,0
vuelta-a-espana,2017,4,198.2,1835.0,36.0,899.0,0
vuelta-a-espana,2017,5,157.7,2909.0,156.0,899.0,42.0
vuelta-a-espana,2017,6,204.4,2704.0,106.0,899.0,0
vuelta-a-espana,2017,7,207.0,3034.0,81.0,899.0,16.0
vuelta-a-espana,2017,8,199.5,2593.0,163.0,899.0,2.0
vuelta-a-espana,2017,9,174.0,2041.0,151.0,899.0,4.0
vuelta-a-espana,2017,10,164.8,1568.0,106.0,899.0,1.0
vuelta-a-espana,2017,11,187.5,3878.0,296.0,899.0,14.0
vuelta-a-espana,2017,12,160.1,2681.0,188.0,899.0,52.0
vuelta-a-espana,2017,13,198.4,1938.0,39.0,899.0,0
vuelta-a-espana,2017,14,175.0,3723.0,285.0,899.0,27.0
vuelta-a-espana,2017,15,129.4,3549.0,367.0,899.0,36.0
vuelta-a-espana,2017,16,40.2,411.0,22.0,899.0,29.0
vuelta-a-espana,2017,17,180.5,4022.0,328.0,899.0,28.0
vuelta-a-espana,2017,18,169.0,3476.0,213.0,899.0,31.0
vuelta-a-espana,2017,19,149.7,2484.0,134.0,899.0,0
vuelta-a-espana,2017,20,117.5,3817.0,504.0,899.0,17.0
vuelta-a-espana,2017,21,117.6,913.0,9.0,899.0,0
vuelta-a-espana,2018,1,8.0,66.0,6.0,1036.0,6.0
vuelta-a-espana,2018,2,163.5,2826.0,115.0,1036.0,0
vuelta-a-espana,2018,3,178.2,3160.0,114.0,1036.0,0
vuelta-a-espana,2018,4,161.4,3300.0,193.0,1036.0,2.0
vuelta-a-espana,2018,5,188.7,3178.0,116.0,1036.0,0
vuelta-a-espana,2018,6,155.7,1399.0,41.0,1036.0,0
vuelta-a-espana,2018,7,185.7,2535.0,117.0,1036.0,5.0
vuelta-a-espana,2018,8,195.1,2112.0,48.0,1036.0,0
vuelta-a-espana,2018,9,200.8,4399.0,276.0,1036.0,48.0
vuelta-a-espana,2018,10,177.0,1306.0,27.0,1036.0,0
vuelta-a-espana,2018,11,207.8,3755.0,174.0,1036.0,28.0
vuelta-a-espana,2018,12,181.1,3021.0,126.0,1036.0,0
vuelta-a-espana,2018,13,174.8,3334.0,194.0,1036.0,19.0
vuelta-a-espana,2018,14,171.0,3314.0,286.0,1036.0,2.0
vuelta-a-espana,2018,15,178.2,4586.0,390.0,1036.0,28.0
vuelta-a-espana,2018,16,32.0,501.0,29.0,1036.0,50.0
vuelta-a-espana,2018,17,157.0,3574.0,298.0,1036.0,5.0
vuelta-a-espana,2018,18,186.1,1040.0,12.0,1036.0,0
vuelta-a-espana,2018,19,154.4,3183.0,239.0,1036.0,5.0
vuelta-a-espana,2018,20,97.3,3429.0,341.0,1036.0,0
vuelta-a-espana,2018,21,112.3,603.0,1.0,1036.0,0
vuelta-a-espana,2019,1,13.4,107.0,2.0,798.0,Error
vuelta-a-espana,2019,2,199.6,3238.0,113.0,798.0,5.0
vuelta-a-espana,2019,3,188.0,1730.0,65.0,798.0,0
vuelta-a-espana,2019,4,175.5,1233.0,27.0,798.0,0
vuelta-a-espana,2019,5,170.7,3764.0,270.0,798.0,10.0
vuelta-a-espana,2019,6,198.9,3294.0,151.0,798.0,7.0
vuelta-a-espana,2019,7,183.2,2842.0,242.0,798.0,0
vuelta-a-espana,2019,8,166.9,2291.0,95.0,798.0,0
vuelta-a-espana,2019,9,94.4,3300.0,394.0,798.0,23.0
vuelta-a-espana,2019,10,36.2,525.0,49.0,798.0,25.0
vuelta-a-espana,2019,11,180.0,3168.0,137.0,798.0,6.0
vuelta-a-espana,2019,12,171.4,2072.0,160.0,798.0,3.0
vuelta-a-espana,2019,13,166.4,4179.0,287.0,798.0,0
vuelta-a-espana,2019,14,188.0,2432.0,63.0,798.0,0
vuelta-a-espana,2019,15,154.4,4114.0,368.0,798.0,39.0
vuelta-a-espana,2019,16,144.4,4114.0,326.0,798.0,22.0
vuelta-a-espana,2019,17,219.6,2395.0,57.0,798.0,2.0
vuelta-a-espana,2019,18,178.2,3689.0,162.0,798.0,15.0
vuelta-a-espana,2019,19,165.2,1771.0,48.0,798.0,5.0
vuelta-a-espana,2019,20,190.4,4559.0,242.0,798.0,92.1
vuelta-a-espana,2019,21,106.6,763.0,8.0,798.0,0
vuelta-a-espana,2020,1,173.0,2975.0,209.0,692.0,1.0
vuelta-a-espana,2020,2,151.6,2435.0,171.0,692.0,19.0
vuelta-a-espana,2020,3,166.1,2779.0,117.0,692.0,0
vuelta-a-espana,2020,4,191.7,1160.0,15.0,692.0,0
vuelta-a-espana,2020,5,184.4,3407.0,185.0,692.0,4.0
vuelta-a-espana,2020,6,146.4,3020.0,185.0,692.0,25.0
vuelta-a-espana,2020,7,159.7,2657.0,142.0,692.0,4.0
vuelta-a-espana,2020,8,164.0,3021.0,249.0,692.0,13.0
vuelta-a-espana,2020,9,157.7,1163.0,18.0,692.0,0
vuelta-a-espana,2020,10,185.0,2302.0,84.0,692.0,0
vuelta-a-espana,2020,11,170.0,5098.0,435.0,692.0,4.0
vuelta-a-espana,2020,12,109.4,3125.0,452.0,692.0,16.0
vuelta-a-espana,2020,13,33.7,536.0,65.0,692.0,1.0
vuelta-a-espana,2020,14,204.7,3057.0,100.0,692.0,0
vuelta-a-espana,2020,15,230.8,4448.0,158.0,692.0,0
vuelta-a-espana,2020,16,162.0,2762.0,122.0,692.0,0
vuelta-a-espana,2020,17,178.2,4365.0,316.0,692.0,28.0
vuelta-a-espana,2020,18,139.6,1492.0,30.0,692.0,0
vuelta-a-espana,2020,19,Error,Error,Error,Error,Error
vuelta-a-espana,2020,20,Error,Error,Error,Error,Error
vuelta-a-espana,2020,21,Error,Error,Error,Error,Error
vuelta-a-espana,2021,1,7.1,87.0,9.0,1023.0,6.0
vuelta-a-espana,2021,2,166.7,1049.0,10.0,1023.0,0
vuelta-a-espana,2021,3,202.8,2787.0,232.0,1023.0,21.0
vuelta-a-espana,2021,4,163.9,1534.0,23.0,1023.0,0
vuelta-a-espana,2021,5,184.4,640.0,2.0,1023.0,0
vuelta-a-espana,2021,6,158.3,902.0,50.0,1023.0,0
vuelta-a-espana,2021,7,152.0,3744.0,272.0,1023.0,21.0
vuelta-a-espana,2021,8,173.7,923.0,23.0,1023.0,0
vuelta-a-espana,2021,9,188.0,4725.0,348.0,1023.0,65.1
vuelta-a-espana,2021,10,189.0,2390.0,134.0,1023.0,22.0
vuelta-a-espana,2021,11,133.6,2647.0,155.0,1023.0,3.0
vuelta-a-espana,2021,12,175.0,2018.0,107.0,1023.0,0
vuelta-a-espana,2021,13,203.7,1645.0,22.0,1023.0,0
vuelta-a-espana,2021,14,165.7,3448.0,288.0,1023.0,44.0
vuelta-a-espana,2021,15,197.5,3860.0,167.0,1023.0,87.1
vuelta-a-espana,2021,16,180.0,2279.0,81.0,1023.0,0
vuelta-a-espana,2021,17,185.8,4519.0,366.0,1023.0,95.1
vuelta-a-espana,2021,18,162.6,4951.0,509.0,1023.0,14.0
vuelta-a-espana,2021,19,191.2,3540.0,98.0,1023.0,0
vuelta-a-espana,2021,20,202.2,4214.0,251.0,1023.0,6.0
vuelta-a-espana,2021,21,33.8,641.0,56.0,1023.0,14.0
vuelta-a-espana,2022,1,23.3,31.0,0.0,968.0,Error
vuelta-a-espana,2022,2,175.1,518.0,10.0,968.0,0
vuelta-a-espana,2022,3,193.2,255.0,0.0,968.0,0
vuelta-a-espana,2022,4,152.5,2319.0,133.0,968.0,0
vuelta-a-espana,2022,5,187.2,2978.0,162.0,968.0,4.0
vuelta-a-espana,2022,6,181.2,4120.0,294.0,968.0,15.0
vuelta-a-espana,2022,7,190.0,3359.0,112.0,968.0,0
vuelta-a-espana,2022,8,153.4,3741.0,335.0,968.0,43.0
vuelta-a-espana,2022,9,171.4,3675.0,242.0,968.0,61.1
vuelta-a-espana,2022,10,30.9,179.0,4.0,968.0,48.0
vuelta-a-espana,2022,11,191.2,1592.0,38.0,968.0,0
vuelta-a-espana,2022,12,192.7,3238.0,273.0,968.0,9.0
vuelta-a-espana,2022,13,168.4,1766.0,54.0,968.0,0
vuelta-a-espana,2022,14,160.3,3312.0,278.0,968.0,8.0
vuelta-a-espana,2022,15,152.6,4033.0,407.0,968.0,83.1
vuelta-a-espana,2022,16,189.4,1076.0,28.0,968.0,0
vuelta-a-espana,2022,17,162.3,2755.0,161.0,968.0,0
vuelta-a-espana,2022,18,192.0,3680.0,214.0,968.0,2.0
vuelta-a-espana,2022,19,138.3,2278.0,101.0,968.0,0
vuelta-a-espana,2022,20,181.0,3977.0,216.0,968.0,8.0
vuelta-a-espana,2022,21,96.7,773.0,10.0,968.0,0
vuelta-a-espana,2023,1,14.8,60.0,0.0,846.0,Error
vuelta-a-espana,2023,2,181.8,2754.0,80.0,846.0,0
vuelta-a-espana,2023,3,158.5,3472.0,263.0,846.0,1.0
vuelta-a-espana,2023,4,184.6,1822.0,57.0,846.0,0
vuelta-a-espana,2023,5,186.2,2395.0,65.0,846.0,0
vuelta-a-espana,2023,6,183.1,4013.0,273.0,846.0,26.0
vuelta-a-espana,2023,7,200.8,1144.0,12.0,846.0,0
vuelta-a-espana,2023,8,165.0,3619.0,235.0,846.0,0
vuelta-a-espana,2023,9,184.5,3041.0,162.0,846.0,13.0
vuelta-a-espana,2023,10,25.8,115.0,5.0,846.0,16.0
vuelta-a-espana,2023,11,163.2,2203.0,112.0,846.0,3.0
vuelta-a-espana,2023,12,150.6,865.0,11.0,846.0,0
vuelta-a-espana,2023,13,134.7,4266.0,400.0,846.0,30.0
vuelta-a-espana,2023,14,156.2,4531.0,406.0,846.0,72.1
vuelta-a-espana,2023,15,158.3,2494.0,111.0,846.0,0
vuelta-a-espana,2023,16,120.1,2122.0,153.0,846.0,43.0
vuelta-a-espana,2023,17,124.4,3269.0,464.0,846.0,0
vuelta-a-espana,2023,18,178.9,4630.0,422.0,846.0,284.4
vuelta-a-espana,2023,19,177.1,919.0,8.0,846.0,0
vuelta-a-espana,2023,20,207.8,4361.0,186.0,846.0,0
vuelta-a-espana,2023,21,101.5,878.0,12.0,846.0,0
