vuelta-a-espana,2000,1,13.3,146.0,11.0,981.0,"[2.0, 4.0, 15.0, 21.0, 28.0, 30.0, 32.0, 33.0, 34.0, 0.0, 36.0, 38.0, 0.0, 40.0, 0.0, 41.0, 0.0, 43.0, 0.0, 47.0, 0.0, 0.0, 49.0, 0.0, 51.0, 52.0, 0.0, 0.0, 53.0, 0.0, 0.0, 0.0, 54.0, 55.0, 0.0, 57.0, 59.0, 0.0, 60.1, 0.0, 62.1, 63.1, 64.1, 0.0, 0.0, 65.1, 66.1, 67.1, 68.1]"
vuelta-a-espana,2000,2,167.5,1495.0,20.0,981.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
vuelta-a-espana,2000,3,198.0,1495.0,20.0,981.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
vuelta-a-espana,2000,4,159.0,596.0,2.0,981.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.0, 81.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
vuelta-a-espana,2000,5,152.0,1113.0,132.0,981.0,"[3.0, 9.0, 0.0, 32.0, 0.0, 41.0, 0.0, 0.0, 0.0, 0.0, 47.0, 0.0, 0.0, 0.0, 0.0, 66.1, 0.0, 0.0, 71.1, 0.0, 0.0, 0.0, 0.0, 83.1, 0.0, 0.0, 0.0, 0.0, 101.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 107.1, 0.0, 0.0, 110.1, 127.2, 0.0, 0.0, 0.0, 130.2, 138.2, 0.0, 0.0, 0.0]"
vuelta-a-espana,2000,6,155.5,794.0,12.0,981.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 10.0, 14.0, 23.0, 44.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
vuelta-a-espana,2000,7,175.0,1530.0,74.0,981.0,"[2.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 22.0, 0.0, 0.0, 27.0, 0.0, 0.0, 0.0]"
vuelta-a-espana,2000,8,170.0,1269.0,29.0,981.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
vuelta-a-espana,2000,9,38.0,167.0,4.0,981.0,"[13.0, 15.0, 43.0, 55.0, 61.1, 96.1, 106.1, 0.0, 109.1, 119.1, 0.0, 120.2, 122.2, 124.2, 137.2, 140.2, 141.2, 142.2, 146.2, 151.2, 155.2, 169.2, 170.2, 0.0, 173.2, 176.2, 179.2, 183.3, 186.3, 188.3, 198.3, 0.0, 203.3, 206.3, 212.3, 213.3, 215.3, 219.3, 220.3, 222.3, 0.0, 223.3, 228.3, 0.0, 229.3, 232.3, 233.3, 236.3, 0.0]"
vuelta-a-espana,2000,10,165.8,3321.0,227.0,981.0,"[0.0, 2.0, 15.0, 0.0, 17.0, 40.0, 57.0, 101.1, 127.2, 141.2, 143.2, 0.0, 0.0, 153.2, 0.0, 0.0, 0.0, 155.2, 0.0, 0.0, 0.0, 0.0, 159.2, 0.0, 162.2, 0.0, 0.0, 167.2, 0.0, 0.0, 0.0, 0.0, 170.2, 0.0, 0.0, 196.3, 204.3, 376.6, 0.0, 432.7, 437.7, 540.9, 541.9, 571.9, 590.9, 0.0, 0.0, 0.0, 0.0]"
vuelta-a-espana,2000,11,136.5,3628.0,379.0,981.0,"[50.0, 64.1, 110.1, 0.0, 120.2, 157.2, 160.2, 162.2, 177.2, 0.0, 0.0, 179.2, 185.3, 206.3, 0.0, 227.3, 234.3, 0.0, 0.0, 257.4, 0.0, 0.0, 0.0, 380.6, 403.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 491.8, 0.0, 522.8, 0.0, 0.0, 981.0, 1071.0, 0.0, 0.0, 0.0, 851.2, 1041.5, 0.0, 0.0, 0.0, 0.0, 0.0]"
vuelta-a-espana,2000,12,132.0,392.0,1.0,981.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 34.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
vuelta-a-espana,2000,13,143.3,1447.0,62.0,981.0,"[23.0, 0.0, 0.0, 0.0, 132.2, 0.0, 140.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
vuelta-a-espana,2000,14,146.5,2412.0,258.0,981.0,"[57.0, 60.1, 86.1, 95.1, 97.1, 118.1, 0.0, 120.2, 122.2, 134.2, 135.2, 0.0, 0.0, 138.2, 139.2, 156.2, 196.3, 212.3, 218.3, 0.0, 0.0, 0.0, 227.3, 249.4, 0.0, 252.4, 0.0, 293.4, 0.0, 311.5, 326.5, 329.5, 331.5, 0.0, 333.5, 335.5, 381.6, 0.0, 384.6, 396.6, 398.6, 0.0, 424.7, 446.7, 447.7, 450.7, 485.8, 0.0, 487.8]"
